user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiment_label,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
Natasha Humera Ejaz,"Islamabad, Pakistan",For Inquiries and Bookings email @ eshafique@gmail.com || Click below to watch God in me by Natasha Humera Ejaz,5/21/2010 5:22,2849,568,1660,FALSE,7/25/2020 9:52,caption photo comment best comment win nhe postcard go natashahumeraejaz longhair,"['natashahumeraejaz', 'longhair']",Instagram,FALSE,Joy,2100,,,,,,,,,
Pakistan Corporate Updates,Pakistan,"Latest happenings of Pakistan affairs, economy & businesses related to Pakistan. All news updates are taken from 3rd parties.
For Promotions: DM us your detail",12/2/2017 10:20,2212,329,697,FALSE,7/25/2020 9:52,july despite covid pakistan trade surplus fy italy million compared de,"['July25', 'COVID19', 'Pakistan', 'trade', 'Italy']",Twitter Web App,FALSE,Neutral,2101,,,,,,,,,
BabaGol,Worldwide,"Football stories & news from the Middle East, Asia, Latin America, Africa & more. #KeepingFootballReal",9/23/2014 21:09,7035,781,32368,FALSE,7/25/2020 9:52,policecarlight important note regarding xavis positive covid test,['COVID19'],Twitter for iPhone,FALSE,Joy,2102,,,,,,,,,
Emerging Minds Network,United Kingdom,"UKRI funded #MentalHealthNetwork focusing on mental health in children and young people. PI @Cathy_Creswell 

Major new research study: https://t.co/O052BZNnuP",9/9/2018 15:40,3429,537,1876,FALSE,7/25/2020 9:52,thanks nature naturepodcast highlighting impact covid child young people mental health,['covid19'],Twitter Web App,FALSE,Neutral,2103,,,,,,,,,
Mark Larsen,USA,"Born, bred and living in the USA. U.S. Army Veteran. Your attitude determines your altitude. Populist Nationalist.",12/20/2015 3:11,36,180,35,FALSE,7/25/2020 9:52,covid chinaflu coronavirussa kprc teachersafetyisessential county houston area msa million pe,"['COVID19', 'chinaflu', 'CoronaVirusSA', 'kprc2', 'TeacherSafetyIsEssential']",Twitter for iPad,FALSE,Neutral,2104,,,,,,,,,
Gatehouse Brides,98a Barbourne Road,"Local Worcester bridal shop for over 30 years 👰🏼💕 Specialising in bridal wear, bridesmaids, flower girls, shoes & accessories 👡💍",3/15/2017 11:35,236,290,275,FALSE,7/25/2020 9:52,masksbikini simple rule little light hearted humour grinningsquintingface mask treatitlike covid staysafe sillythings,"['mask', 'treatitlike', 'covid19', 'staysafe', 'sillythings']",Instagram,FALSE,Neutral,2105,,,,,,,,,
Henry Dijkhoff,Utrecht,Africa Watcher,10/24/2012 15:59,1268,1459,5495,FALSE,7/25/2020 9:52,date africa covid death pas mark amp case pas almost recovery pand,['COVID19'],LinkedIn,FALSE,Neutral,2106,,,,,,,,,
SafeScore,World Wide,"Access to the world's largest database of aviation safety measures,
collated by the industry, for the traveler,
giving you the confidence to fly.",7/2/2020 9:26,5,17,6,FALSE,7/25/2020 9:52,airplane learn iatas safety measure iata wewillflyagain travel covid,"['wewillflyagain', 'Travel', 'COVID19']",Twitter Web App,FALSE,Joy,2107,,,,,,,,,
Ayodeji Aládéjánà,"Ibadan, Nigeria","MSc Candidate (Forensic Science) | Research Enthusiast | Affiliation - @Fuse_DMTCA | Interest - Islam, Medicine, Law, Governance, Digital Media, Photography|",5/4/2015 21:26,3329,2687,19117,FALSE,7/25/2020 9:52,covid pandemic rendered million person jobless people saw increasing opportunity courier,['COVID19'],Twitter for Android,FALSE,Neutral,2108,,,,,,,,,
Dr. Giridhar R Babu,"Bengaluru, India","Professor | Head, Life course Epidemiology| Physician| Wellcome Trust DBT IA Fellow | P.I of @_maasthi @thephfi | ಕನ್ನಡಿಗ | views are personal",5/31/2009 19:45,11412,1529,7772,FALSE,7/25/2020 9:52,covid situation telangana need topgear response profgvsmurthy covid,['COVID19'],Twitter for iPhone,FALSE,Neutral,2109,,,,,,,,,
Viviana García Pinzón,"Hamburgo, Alemania","Research Fellow/Ph.D. Stud. @GIGA_Institute & @Uni_MR. Peace, security, conflict and governance in cities & borderlands 🇨🇴🇸🇻Bogotana. ES/EN/DE. #OrgulloUN",6/5/2012 1:16,485,1141,2990,FALSE,7/25/2020 9:52,socio economic consequence covid latin america devastating major setback fight,['COVID19'],Twitter Web App,FALSE,Fear,2110,,,,,,,,,
Giuseppe Maltese,London,"Consultant diabetes, endocrinology & older people’s medicine. Special interest in diabetes complications & frailty. Passionate FHEA promoting learning",1/18/2011 17:26,89,210,276,FALSE,7/25/2020 9:51,worth reading wisdom amp resilience tackle covid amp ageism macesari,"['wisdom', 'resilience', 'COVID19', 'ageism']",Twitter for iPhone,FALSE,Joy,2111,,,,,,,,,
The News Insight,New Delhi. ,"The News Insight (TNI), an English Fortnightly Newspaper, launched in May 2012. Digitally Active since May 2019. News Headlines 24x7.",9/27/2012 15:53,1487,408,22080,FALSE,7/25/2020 9:51,bhubaneswar report new covid case odishafightscorona odishacares thenewsinsight covid,"['Bhubaneswar', 'Covid19', 'OdishaFightsCorona', 'OdishaCares', 'TheNewsInsight', 'COVIDー19']",Twitter Web App,FALSE,Joy,2112,,,,,,,,,
Gary Cook 🏴󠁧󠁢󠁥󠁮󠁧󠁿 ⚽️ 🍺 🏏,"Manchester, England",Professional numbers expert with a legal following and a cricket fanatic! All views are my own!,1/30/2011 20:45,893,868,5384,FALSE,7/25/2020 9:51,year underfunding created problem covid made worse highlighted issue,['COVID19'],Twitter for iPad,FALSE,Sad,2113,,,,,,,,,
💚K Tribe,"England, United Kingdom","Pancreas transplant recipient 2014(failed in 2018).Now pumping!Raising awareness of type 1 diabetes,complications & promoting organ donation.On transplant list.",5/18/2011 13:29,50,462,604,FALSE,7/25/2020 9:51,help slow spread covid identify risk case sooner selfreporting symptom daily even,['COVID19'],Twitter for Android,FALSE,Fear,2114,,,,,,,,,
Barbara Walton #FBPE,"Limousin, France",Renovating magical farm deep in rural France.#WASPI #FBPE,6/12/2009 16:30,5212,5075,38914,FALSE,7/25/2020 9:51,johnson spouting damage limitation nonsense covid uk tv facebook twitter expert galore ordin,['COVID19'],Twitter Web App,FALSE,Neutral,2115,,,,,,,,,
Mohamed S Camara,Sierra Leone,I am a disable and media activist working for @onourradar media group. passionate about human told stories that speaks for the voiceless in vulnerable places.,10/9/2012 15:08,56,322,623,FALSE,7/25/2020 9:51,situation happening sierraleone like series movie name would best covid pcr thi,"['SierraLeone', 'COVID19']",Twitter for Android,FALSE,Joy,2116,,,,,,,,,
Sambad English,Odisha,"Odisha Sun Times is now Sambad English. We cover Breaking News, Alerts & Feature Articles.

Join us on: https://t.co/dVPFiHHyyo",11/12/2013 8:17,34746,4,7,FALSE,7/25/2020 9:51,covid detail new positive case reported bhubaneswar bmc area contact tracing still,"['COVID19', 'Bhubaneswar']",Twitter for Android,FALSE,Joy,2117,,,,,,,,,
Dheeraj Fartode,"Nagpur, India",#Crime Reporter with The Hitavada | #Nagpur | Loves #conversation | RTs are not endorsement |,6/21/2010 11:37,2973,1855,3776,FALSE,7/25/2020 9:51,contact tracing important factor break chain covid infection nagpur recording,"['COVID19', 'Nagpur']",Twitter for Android,FALSE,Joy,2118,,,,,,,,,
Sonya Carter (Rogan)🕉️,"Killyleagh, Northern Ireland",Mum|Wife|Auntie|🕉️#ReikiMaster|#CrystalHealing|#Outlanderfan💕|#MentalHealth Warr;or| #MyPeakChallenge #Peaker |#ACCA Accountant|#QUB&UUJ grad|RT my interests,6/15/2009 12:18,238,1672,3213,FALSE,7/25/2020 9:51,better workplace everyone covid sirbrendanbarber acas argues creation new,"['COVID19', 'SirBrendanBarber', 'Acas']",Twitter for Android,FALSE,Joy,2119,,,,,,,,,
Prakash Tyagi,India,"Physician, humanitarian, development practitioner, learner.",8/30/2009 8:14,553,434,510,FALSE,7/25/2020 9:51,internationalselfcareday amid covid present opportunity reinstate faith self care healthy ageing,"['InternationalSelfCareDay', 'COVID19']",Twitter Web App,FALSE,Joy,2120,,,,,,,,,
Easysportbet,Curaçao,"Fully licensed Betting Broker. The simplest way to play on Betting exchange for everyone, with benefits. Trade offplay/inplay with BACK and LAY. Join the club",9/21/2013 0:13,2328,1960,322,FALSE,7/25/2020 9:51,apply martingale strategy betting sport gt,"['Martingale', 'betting']",TweetDeck,FALSE,Neutral,2121,,,,,,,,,
Beccy,"Northumberland, UK","🌹 @WansbeckLabour Secretary 
✊🏻 Unison & Unite #JoinAUnion
🌹 #JoCoxLeadership 2019",10/10/2009 21:34,3404,4154,21921,FALSE,7/25/2020 9:51,another reason woman need trade union joinaunion unisonwomenne workingwomen covid,"['JoinAUnion', 'WorkingWomen', 'Covid19']",Twitter for Android,FALSE,Neutral,2122,,,,,,,,,
angie - Brave New World explorer 🌞,Nouvelle Aquitaine,Fiercely solitary with hedgehog tendencies. Acting for a world in which all life thrives. Treading lightly. Unashamed heliocentrist 🌞  #GlobalClimateJustice,5/28/2016 8:27,2168,1081,25945,FALSE,7/25/2020 9:50,dont despair covid restricted uk august money flying moscow,['Covid19'],Twitter Web App,FALSE,Joy,2123,,,,,,,,,
Endow Graphics Shop,"Enugu, Nigeria","Endow Graphics Shop;Graphic designer,3D Animator,Custom Designer(Clothes,Cups,Throw pillows,caps etc)",8/23/2019 14:44,41,86,146,FALSE,7/25/2020 9:50,comegetuniqueflyersfromegs let countdown begin alarmclock day go chrixomcollections chrixom collection,['Come_get_unique_flyers_from_EGS'],Twitter for Android,FALSE,Neutral,2124,,,,,,,,,
Daily News Egypt,Egypt,Egypt's Only Daily Independent Newspaper in English,4/26/2009 7:56,271806,106,690,TRUE,7/25/2020 9:50,unemployed young namibian start business teaching local cuisine amid covid,"['Namibian', 'COVID19']",Twitter Web App,FALSE,Neutral,2125,,,,,,,,,
Tarun Chugh,"Amritsar,Punjab","Nationalist | BJP Karyakarta | National Secretary,BJP | Co-Incharge BJP Delhi || Incharge BJP Andaman & Nicobar | National Co- Convener Beti Bachao-Beti Padhao|",7/28/2012 11:15,30879,534,7091,TRUE,7/25/2020 9:50,honourable pm narendramodi ji enjoys high approval rating handling covid situation india,['COVID19'],Twitter for Android,FALSE,Joy,2126,,,,,,,,,
IDEAS Disability Information,"Sydney, Australia","A national independent info service for people with #disability, their families & supporters enabling informed decision making & self #advocacy. 1800 029 904",7/13/2009 2:46,4298,1891,1710,FALSE,7/25/2020 9:50,add faves thread like love discovering new show amp ever there time catch tv itd covid,['COVID19'],Twitter for iPhone,FALSE,Joy,2127,,,,,,,,,
THE WEEK,India,Journalism with a Human Touch,10/29/2011 10:14,22466,258,465,FALSE,7/25/2020 9:50,shivrajsinghchouhan said try continue review state covid situation video conferencing,"['ShivrajSinghChouhan', 'COVID19']",Twitter Web App,FALSE,Neutral,2128,,,,,,,,,
Raymond Baikal,KonsultGroup,"African Wazalendo, Web Developer, Farmer, Programmer, Remote Worker, Entrepreneur.",4/25/2009 21:58,1217,830,179,FALSE,7/25/2020 9:50,covid new normal honest mistake select maybe iov instituted licence plate issuing point h,['Covid19'],Twitter for Android,FALSE,Joy,2129,,,,,,,,,
Blood Donors India,"Mumbai, India","Focused on matching blood donors with those in need. No followers here, only contributors. Spread the word, help save lives. We save 8/day.",12/23/2008 7:55,1215923,2047,19360,TRUE,7/25/2020 9:50,delhi need blood type apositive max hospital saket blood component need plasma ave covid,"['Delhi', 'Blood', 'COVID19']",Blood Donors India,FALSE,Neutral,2130,,,,,,,,,
COSLA,Edinburgh,"The voice of Local Government in Scotland.
https://t.co/M0wtyD6yXN",4/28/2009 11:12,15489,3619,5383,TRUE,7/25/2020 9:50,every day week celebrating work carried localgovernmentworkforce covid pandemi,"['LocalGovernmentWorkforce', 'Covid19']",Hootsuite Inc.,FALSE,Neutral,2131,,,,,,,,,
NHS Business Services Authority,United Kingdom,"An Arm’s Length Body of @DHSCgovuk providing a range of critical central services to NHS organisations, NHS contractors, patients, and the public.",5/18/2017 13:34,3366,2192,2519,TRUE,7/25/2020 9:50,distance slows spread covid need go playbuttonlimit contact others playbuttonkeep metre distanc,['COVID19'],Orlo,FALSE,Neutral,2132,,,,,,,,,
Grenoble EM,Grenoble,"News from Grenoble Ecole de Management, France (& Higher Education updates), tweeted by @alex_cof et @jo3charlet, Communications Dpt.",3/13/2009 22:26,16306,513,15082,TRUE,7/25/2020 9:50,covid covid taught let go perfectionism accept unprecedented crisis demand unprecede,['COVID19'],Falcon Social Media Management ,FALSE,Joy,2133,,,,,,,,,
Dublin Rape Crisis,"70 Lwr Leeson St, Dublin 2.",The Dublin Rape Crisis Centre. Preventing & Healing the Trauma of Rape & Sexual Abuse. Our 24-Hour National Helpline is 1800 77 8888 / 01 6614911. RCN: 20021078,5/5/2011 11:19,10012,4394,12940,TRUE,7/25/2020 9:50,drcc train teacher amp youth worker throughout year delivering specialist bodyright youth programme amp wo,['BodyRight'],TweetDeck,FALSE,Neutral,2134,,,,,,,,,
Frank Taiwo (Sir),Nigeria,"Realtor
Physiologist
Entrepreneur
I ~Deal Cars.",1/22/2010 13:05,34,20,30,FALSE,7/25/2020 9:49,thatphcboy honest painful happening naija covid era w,"['Naija', 'COVID19']",Twitter for Android,FALSE,Neutral,2135,,,,,,,,,
LYMEC,Europe,European Liberal Youth - Youth wing of @ALDEParty. Spreading liberalism since 1976.,3/15/2009 11:57,4547,1287,1452,FALSE,7/25/2020 9:49,today discussing young liberal response covid crisis together young liberal ove,['COVID19'],Twitter for Android,FALSE,Neutral,2136,,,,,,,,,
Always,"Alabama, USA",😔 I don’t care,7/25/2020 7:14,0,95,0,FALSE,7/25/2020 9:49,would say worst year ever personally theyve sucked covid blacklivesmatters cancelculture,"['COVID19', 'BlackLivesMattters', 'CancelCulture']",Twitter for iPhone,FALSE,Sad,2137,,,,,,,,,
Zshaz,"Nice, France",I didn't have any agenda or plan when i started writing stuff.,7/4/2010 21:59,60,379,841,FALSE,7/25/2020 9:48,malaysia latest update new death total covid death new case total case case recovere,['COVID19'],Twitter for iPhone,FALSE,Joy,2138,,,,,,,,,
Deshicowteam,Mumbai,Eco friendly Ganpati,7/2/2020 10:10,3,57,7,FALSE,7/25/2020 9:48,reach u get customized ganesha idol follow u deshicowteam ganeshchaturthi,['ganeshchaturthi'],Twitter for Android,FALSE,Neutral,2139,,,,,,,,,
Babu Nuvu Btech ah? - BNBA,India,"One Stop Website for all Btech Enthusiasts.

For queries reach us at : infobnba@gmail.com",11/12/2015 15:06,10450,505,1657,FALSE,7/25/2020 9:48,plasmaloop connects patient need covid recovered plasma donor recovered covid ple,"['Covid19', 'Covid19']",Twitter for Android,FALSE,Neutral,2140,,,,,,,,,
National Cyber Security,"Atlanta, GA","We are a leader in #news for #cybersecurity #hacker , #hacking, #techjobs, #NationalCyberSecurity Download our #app ""National Cyber Security 5.0""",1/27/2010 22:48,5426,161,8,FALSE,7/25/2020 9:48,dont fall scammer posing health worker pandemic coronavirus scam covid,"['coronavirus', 'scams', 'covid19']",WordPress.com,FALSE,Neutral,2141,,,,,,,,,
Shrinath Vashishtha 🇮🇳,"Andaman Nicobar Islands, India","Editor-in-Chief, Hawk Eye, English Daily, former guest Newscaster at Doordarshan & All India Radio (AIR), Port Blair, A&N Islands",6/4/2009 18:43,1584,196,1082,FALSE,7/25/2020 9:48,india covid case soar fresh infection fatality push death toll ac,['COVID19'],Twitter for Android,FALSE,Joy,2142,,,,,,,,,
kclanatomysoc,"Guy's Campus, London","Official Page of KCL Anatomy soc! Follow us on Insta and FB @kclanatomysoc 
Sponsored by @the_mdu
Follow for alerts to our events, and some retweets!",7/14/2020 13:47,7,28,0,FALSE,7/25/2020 9:48,opportunity get creative win cash prize covid medstudenttwitter medtwitter medstudents,"['COVID19', 'medstudenttwitter', 'MedTwitter', 'medstudents']",Twitter for Android,FALSE,Joy,2143,,,,,,,,,
FORSOL,Johannesburg South Africa,"Intelligence, forensics, profiling and risk management company providing consulting training and case management globally",3/12/2020 7:37,98,678,8,FALSE,7/25/2020 9:48,sap covid southafrica station update,"['SAPS', 'COVID19']",Twitter Web App,FALSE,Neutral,2144,,,,,,,,,
🇺🇸 🌎☯️ #YourVOTEMatters ☮️ 🌍🇺🇸,Global Citizen ,#NAME?,1/1/2012 14:19,2666,3426,118625,FALSE,7/25/2020 9:48,maddow letter penned medical expert imploring trump team incompetent press covid rese,"['Maddow', 'COVID19']",Twitter Web App,FALSE,Neutral,2145,,,,,,,,,
Rebel Cat 🌹🏴✊ #BLM ❤️,"Dystopian Hellhole, UK",Cat mum | Artist + Writer | Socialist | RTs/likes not endorsement | Bots/trolls = blocked on sight. 🇵🇸🇬🇧🇪🇸 Ex-Labour 🌹 Brexit stance = neutral. Disabled.,10/8/2017 6:40,5262,4702,13642,FALSE,7/25/2020 9:48,government covid plan branded astonishing failure morning star covid coronavirus covid,"['COVID19', 'Coronavirus', 'Covid_19']",Twitter for iPhone,FALSE,Neutral,2146,,,,,,,,,
keep your electric eye on me,Two Metres Away from Anyone,Slow professor. Surveillance Studies generalist. Science fiction fan. Left-Green. European with Japanese connections.,7/22/2013 0:09,3328,1131,21512,FALSE,7/25/2020 9:48,remember kashmir covid coronavirus used excuse extend deepen existing,"['Kashmir', 'COVID19', 'coronavirus']",Twitter Web App,FALSE,Neutral,2147,,,,,,,,,
Sharon Thornton,"Regional Victoria, Australia","Nursing student (deferred). Airways, neonates & paediatrics.  Humanitarian. Finance & construction.  Quilt maker. Mum of 2. #FOAMed",7/8/2018 13:42,244,898,12738,FALSE,7/25/2020 9:48,australia ahppc still behind promotion masksforall mask still compulsory som,"['masksforall', 'Masks']",Twitter Web App,FALSE,Fear,2148,,,,,,,,,
TheArgus.in,"Bhubaneswar, India",24x7 Web  News Channel,1/13/2018 6:45,3362,483,251,FALSE,7/25/2020 9:47,governorodisha ganeshi lal appeal covid recovered person donate plasma,"['COVID19', 'Plasma']",Twitter Web App,FALSE,Neutral,2149,,,,,,,,,
Journalist Siraj Noorani,mumbai,Journalist @hathodapost & @4tvhyd Secretary At @sarvajanikseva #ngo #foodblogger Check Out My Page on https://t.co/iWxTerLbuo,8/22/2010 10:03,624,2683,3337,FALSE,7/25/2020 9:47,bihar yearold covid positive man homeisolation dy suicide patna city malsalami police station limit,"['Bihar', 'COVID19']",Twitter for Android,FALSE,Joy,2150,,,,,,,,,
RINewsToday,"Rhode Island, USA","https://t.co/GbyleAkSgo - Daily Rhode Island digital media - news, commentary, events & features. Send news/questions/tips: news@rinewstoday.com - (no other pages here)",3/4/2019 10:33,1004,2450,1318,FALSE,7/25/2020 9:47,coronavirus update today july need know rhodeisland covid,"['Coronavirus', 'RhodeIsland', 'Covid19']",Twitter Web App,FALSE,Neutral,2151,,,,,,,,,
